id,productType,source,name,brand,brandName,brandCode,slug,depositAmount,activityLevel,reviewsRating,reviewsTotal,reviewsSource,lowestOptionRoomType,lowestOptionPrice,lowestOptionFullPrice,fkSeasonId,fkTourOptionId,created_at,updated_at
tour-4fece859-8717-440c-b951-e319a05dc6ca,connection_tour,ttc,WWI and WWII Battlefields,trafalgar,Trafalgar,trafalgar,wwi-and-wwii-battlefields,500.0,,10.0,2,le_tour_operator,twin,3459.6,3844.0,63fe3903-9514-488f-b15e-cc4ba6deaad5,ce429885-160f-4aa3-b02f-8d95e1a861fb,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-50422032-fd11-4b38-9334-09b67d61270c,connection_tour,ttc,Majestic Alaska,trafalgar,Trafalgar,trafalgar,majestic-alaska,500.0,,10.0,2,le_tour_operator,twin,4405.5,4895.0,06cfb7cd-f9f1-4e90-b9c1-28b6476d7a8a,0044857c-35c9-45f4-97b8-75e7eb7e90f6,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-5105ed0b-21f0-4eda-a03a-2090c1739568,connection_tour,ttc,Magical Switzerland,insightvacations,Insight Vacations,insightvacations,magical-switzerland,500.0,,0.0,0,luxuryescapes,twin,2820.6,3134.0,745c56dc-9180-4891-80b2-aef62d3caf6d,1c586001-7450-4fff-918a-4bcf2612dae9,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-510a88c0-3986-49ea-91d7-cef49dd601f3,connection_tour,ttc,Britain & Ireland Explorer,insightvacations,Insight Vacations,insightvacations,britain-and-ireland-explorer,500.0,,0.0,0,luxuryescapes,twin,4444.2,4938.0,62b209e0-b575-4edb-b94e-3c7ce01936a1,81f5419c-c81f-436f-ac5f-d22c4849d7d8,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-515a19e4-fa65-4534-934b-e71b32b1f0fb,connection_tour,ttc,Best of Greece,trafalgar,Trafalgar,trafalgar,best-of-greece,500.0,,10.0,2,le_tour_operator,twin,1795.0,1795.0,547d3c7d-e5a3-4c84-b00e-0d87338fce77,82f9f66e-711e-4f4a-9e21-197e7f2a7b3d,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-5366714b-4d27-48c8-b9c8-0f83660ea636,connection_tour,ttc,Best of Eastern Canada,trafalgar,Trafalgar,trafalgar,best-of-eastern-canada,500.0,,10.0,2,le_tour_operator,twin,2902.5,3225.0,936f622f-ce6e-4704-8c37-8a2e079716f6,2f31a9d2-69e1-4c25-b6cd-97a070b7e992,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-55502278-a52b-4402-88ab-bf9b91357aff,connection_tour,ttc,Dalmatian Elegance,insightvacations,Insight Vacations,insightvacations,dalmatian-elegance,500.0,relaxed,0.0,0,luxuryescapes,twin,3556.0,3556.0,8fb1377e-ad32-4839-85e8-2f7a30851793,0f0d165a-cb76-4fdb-9e7b-730268b4fa42,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-58782156-c983-4926-8a75-d63abdf6c147,connection_tour,ttc,Tastes of Southern Australia,trafalgar,Trafalgar,trafalgar,tastes-of-southern-australia,500.0,,10.0,2,le_tour_operator,twin,3788.1,4209.0,95ccbc96-6270-4bad-9619-79963a1ff131,5f661cbe-d634-44c8-8fda-4f8625783887,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-59fb7597-cbb8-4e23-9ccc-1909ee1e3fd5,connection_tour,ttc,"Wild West, Cowboys and Buffalos",trafalgar,Trafalgar,trafalgar,wild-west-cowboys-and-buffalos,500.0,,10.0,2,le_tour_operator,twin,3465.0,3850.0,5198738c-dbe3-43ba-a920-682da8e408b6,dc36893b-f7bc-49b9-8bf6-c7c6cc43f9e1,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-5a0f0843-15eb-474a-bc5d-ae51fbeb2c2f,connection_tour,ttc,Winter Wonderland,insightvacations,Insight Vacations,insightvacations,winter-wonderland,500.0,,0.0,0,luxuryescapes,twin,2295.0,2550.0,3e17ad84-1a59-4880-8a8d-27835bc9593b,f008785f-b35f-425a-b306-5b9cefc6bebc,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-5a8647f5-1588-47e6-aad8-ec59c1fd3415,direct_tour,salesforce,"Uganda 2024 Small-Group Safari with Gorilla & Chimpanzee Trekking, Game Drives & Lake Victoria Cruise",luxuryescapes,Luxury Escapes Tours,luxuryescapes,uganda-2024-small-group-safari-with-gorilla-and-chimpanzee-trekking-game-drives-and-lake-victoria-cruise,0.2,active,9.8,4,luxuryescapes,twin,5399.4,5399.4,34f2c9c1-b500-4a70-aae4-2616ef5f7661,3d20234b-89ad-4cfb-8e1e-4f98c82a08bf,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-5cac6ecf-fb40-41fa-b391-338919e8b4a4,connection_tour,ttc,"Scenic Seattle, Portland and Oregon Coast",trafalgar,Trafalgar,trafalgar,scenic-seattle-portland-and-oregon-coast,500.0,,10.0,2,le_tour_operator,twin,3195.0,3550.0,d6d87ac9-f3f9-4c77-9685-cecc3bda3e17,16c6731d-fdd5-4680-86dd-7761255b2917,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-5d1ea42e-3005-403b-8fa0-fe98e4d86759,connection_tour,ttc,Country Roads of Scandinavia,insightvacations,Insight Vacations,insightvacations,country-roads-of-scandinavia,500.0,,0.0,0,luxuryescapes,twin,4709.7,5233.0,8f267505-435d-40ac-b997-1a97f2d3e975,4b048771-3b03-4392-8576-4fa26b3899cf,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-5d2599a2-c074-49df-9e84-3b5ac105a471,partner_tour,salesforce,"Sicily Highlights Tour with Handpicked Accommodation, Mount Etna Wine Tasting, Baroque Tour & Agrigento Valley of the Temples",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,sicily-highlights-tour-with-handpicked-accommodation-mount-etna-wine-tasting-baroque-tour-and-agrigento-valley-of-the-temples,0.2,moderate,7.0,4,le_tour_operator,twin,2399.4,2399.4,a06130dd-6421-4d86-ac17-03cc658d2856,8f8d68a3-b8f2-452f-8a9a-32a2aac67a7b,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-5e1714ca-7e81-4bff-a8b7-b3b4ba9e0298,connection_tour,ttc,Costa Rica Eco Adventure,trafalgar,Trafalgar,trafalgar,costa-rica-eco-adventure,500.0,relaxed,10.0,2,le_tour_operator,twin,1895.4,2106.0,50eb3e76-2ae7-40d2-912e-2f75cd908e37,c8be8d93-f2f0-4785-a68e-2b7d29ad1000,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-5f7b63f0-d643-4d4f-9b67-19c17e3e8f1f,connection_tour,ttc,Contrasts of Australia and New Zealand,trafalgar,Trafalgar,trafalgar,contrasts-of-australia-and-new-zealand,500.0,moderate,10.0,2,le_tour_operator,twin,9375.0,9375.0,a59d50f4-f803-4907-bf29-b24d78e61e00,a6131856-7564-40db-8de1-762a96a8d6a6,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-60b53485-35aa-45d1-a7b7-9c8c2934ed17,partner_tour,salesforce,"Spain & Italy 2024 Small-Group Tour with Spanish Olive Oil Tasting, Chianti Wine Tasting, Sistine Chapel & Flamenco Show",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-and-italy-2024-small-group-tour-with-spanish-olive-oil-tasting-chianti-wine-tasting-sistine-chapel-and-flamenco-show,0.2,moderate,7.0,4,le_tour_operator,twin,3959.4,3959.4,aea92612-0e3b-4e0a-8dcb-8a2537d76207,c49def65-f109-464f-a056-ee4dce48cad0,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-613929e1-5df3-4c8d-a044-720cbb8b1cf3,direct_tour,salesforce,"Taiwan 2024 Small-Group Tour with Sun Moon Lake Bicycle Tour, Kenting National Park Stay, Jiufen Village & Bullet Train Journey",luxuryescapes,Luxury Escapes Tours,luxuryescapes,taiwan-2024-small-group-tour-with-sun-moon-lake-bicycle-tour-kenting-national-park-stay-jiufen-village-and-bullet-train-journey,0.2,moderate,8.5,2,le_tour_operator,twin,1799.4,1799.4,d9d7693e-e9dc-4b91-8c60-6f0b27636d52,d9c07cb5-8b89-4e07-947c-2009847f284d,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-626bd0f5-7814-4196-87cb-e0910d8ec8b1,connection_tour,ttc,Country Roads of Italy,insightvacations,Insight Vacations,insightvacations,country-roads-of-italy,500.0,moderate,0.0,0,luxuryescapes,twin,4695.0,4695.0,8e804ac6-853a-4f28-830f-fd10fe9aa2e7,418cf802-1563-42e6-b669-71fd9fbf6248,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-62eac719-66b8-4582-9ddd-1e324ffde672,connection_tour,ttc,Wonderful France,trafalgar,Trafalgar,trafalgar,wonderful-france,500.0,,10.0,2,le_tour_operator,twin,3125.0,3125.0,4842a3fb-a247-47d3-93ea-86a886e9d499,ed604a78-a7a6-439a-a961-9b7a765fc661,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-6381d6a0-21c0-4d87-8cb8-906a2a87cf34,connection_tour,ttc,Classic South America,luxurygold,Luxury Gold,luxurygold,classic-south-america,500.0,,0.0,0,luxuryescapes,twin,9350.0,9350.0,a2f8bc23-b662-45ea-8bb8-39b473d57d53,b5eb2f49-2d92-4513-965a-3ee04a393e95,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-63f03abe-6c15-417c-8cc7-83c0cafd18b5,connection_tour,ttc,Greek Island Hopper,insightvacations,Insight Vacations,insightvacations,greek-island-hopper,500.0,relaxed,0.0,0,luxuryescapes,twin,5844.0,5844.0,194ea1ce-c1ad-4f56-98f3-e09310c8ac26,0ab0c33f-5006-4538-88e1-cfa929053964,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-6490d504-208e-4ddb-b2f1-e085739f7118,connection_tour,ttc,Wonders of Kenya,trafalgar,Trafalgar,trafalgar,wonders-of-kenya,500.0,,10.0,2,le_tour_operator,twin,5095.0,5095.0,aa7b6848-ab1b-4900-bb4d-0a8a1f6b725e,bfc71585-7ee7-45ac-acb4-964fc5a9ac39,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-64ef67dd-ffbd-4681-adcb-b954a41417c3,connection_tour,ttc,Highlights of Australia and New Zealand,trafalgar,Trafalgar,trafalgar,highlights-of-australia-and-new-zealand,500.0,,10.0,2,le_tour_operator,twin,11716.2,12708.0,f09c2607-c2d0-4988-b405-317eb5592482,b401db9c-fcf9-40f8-99ed-f6c068b91914,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-655b4e8d-6fb3-4fbc-9294-861b52f1d05d,connection_tour,ttc,"Highlights of Austria, Slovenia and Croatia",trafalgar,Trafalgar,trafalgar,highlights-of-austria-slovenia-and-croatia,500.0,moderate,10.0,2,le_tour_operator,twin,4023.0,4470.0,295e0dd6-d969-4b18-862c-cc3672c84d85,0bea7f17-4c83-4301-8e27-0c80a1116039,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-65bea122-8b35-4d95-98f4-caa3f44e39ac,direct_tour,salesforce,"India Golden Triangle Tour with Handpicked Hotel Stays, Ranthambore National Park Safari, Sunset Taj Mahal Visit & Agra Fort",luxuryescapes,Luxury Escapes Tours,luxuryescapes,india-golden-triangle-tour-with-handpicked-hotel-stays-ranthambore-national-park-safari-sunset-taj-mahal-visit-and-agra-fort,0.2,moderate,8.5,2,le_tour_operator,twin,1049.4,1049.4,e2e81361-c035-4cdc-9910-a25f27b4d349,8ebb3bae-3385-44ed-960f-14a26dd3fc25,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-65d0258f-a0f6-442b-a6b9-a0d39b05b8f1,connection_tour,ttc,Wonders of the American West,insightvacations,Insight Vacations,insightvacations,wonders-of-the-american-west,500.0,,0.0,0,luxuryescapes,twin,4653.9,5171.0,92206da5-0e58-4606-9cc6-4dfd1e8a59b5,ea9f4429-87f5-4d3e-a717-8e43521c9a4a,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-6671d5a8-b0b9-4ae0-adc7-b16b5e2d0811,direct_tour,salesforce,"Morocco 2024 Highlights Tour with Handpicked Accommodation, Meknes Wine Tasting, Jeep Safari & Sahara Desert Camp Stay",luxuryescapes,Luxury Escapes Tours,luxuryescapes,morocco-2024-highlights-tour-with-handpicked-accommodation-meknes-wine-tasting-jeep-safari-and-sahara-desert-camp-stay,0.2,moderate,8.5,2,le_tour_operator,twin,2099.4,2099.4,ab571b9c-779d-4c23-9c1d-c5eaacadf747,1c05fd3c-8970-4aeb-88cd-88ecd37275c6,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-66bac9cf-4ed4-4ff5-ab18-4800251d766c,partner_tour,salesforce,"Southern Spain 2024 Small-Group Tour with Local Dining, Alhambra Palace, Flamenco Show & Handpicked Stays",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,southern-spain-2024-small-group-tour-with-local-dining-alhambra-palace-flamenco-show-and-handpicked-stays,0.2,moderate,7.0,4,le_tour_operator,twin,1499.4,1499.4,92ca869d-3202-4ee7-9c27-9ccc1b5e84bc,d1c22c75-a31f-4a1f-ac5c-7455d67223bb,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-68d9478f-1036-49da-91b6-5804442c33a1,connection_tour,ttc,Secrets of Greece including Corfu,trafalgar,Trafalgar,trafalgar,secrets-of-greece-including-corfu,500.0,,10.0,2,le_tour_operator,twin,4170.0,4170.0,31704cbc-c219-41f0-b6fb-da74f7a4ac85,e7a886ca-b183-4508-a4f0-b31cf1ab9ad9,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-68de7ebd-a193-4629-9321-241a800a4d8e,connection_tour,ttc,Best of Germany,insightvacations,Insight Vacations,insightvacations,best-of-germany,500.0,moderate,0.0,0,luxuryescapes,twin,3450.0,3450.0,076dc5f6-cf74-4b5b-9a96-bd2d32af31bf,4d490512-97a0-45bd-89ee-243c5126ca31,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-6901da2f-9944-4a08-a0a5-5687531e697a,connection_tour,ttc,Treasures of Italy,insightvacations,Insight Vacations,insightvacations,treasures-of-italy,500.0,,0.0,0,luxuryescapes,twin,4225.0,4225.0,bff54e5d-159e-497a-8f96-e573cef7b178,fa008bec-bb44-495a-b71c-0cb6eb464496,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-6976b52e-41d0-4fd2-8985-68ee1a6908b4,connection_tour,ttc,Ireland's Legendary North,trafalgar,Trafalgar,trafalgar,irelands-legendary-north,500.0,,10.0,2,le_tour_operator,twin,1825.0,1825.0,c90b74a0-1ab4-4896-9c1d-729919320a12,e42dadaf-9d45-4df8-8030-d559a4678bfd,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-69c095a9-e45b-4101-a058-1971903f6039,connection_tour,ttc,Best of Italy,trafalgar,Trafalgar,trafalgar,best-of-italy,500.0,,10.0,2,le_tour_operator,twin,2785.5,3095.0,3203f2c7-8008-4e99-9122-45c35a2bfd0a,2911fdcb-3b68-4360-869d-b022ed66158c,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-6a1851ef-2fa8-49ed-bd03-6ce34716da96,partner_tour,salesforce,"Spain, Southern France & Italy 2024 Small-Group Mediterranean Grand Tour with Wine Tastings, Local Dining & Handpicked Stays",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,spain-southern-france-and-italy-2024-small-group-mediterranean-grand-tour-with-wine-tastings-local-dining-and-handpicked-stays,0.2,moderate,7.0,4,le_tour_operator,twin,5399.4,5399.4,3e0b0ed3-d5c3-4d4e-acf2-902356a2b67f,9114f19c-9664-4b67-9eeb-d9370d7538c9,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-6aa7e1a1-257b-47f1-ac07-10332e90a0e3,connection_tour,ttc,Country Roads of the Deep South,insightvacations,Insight Vacations,insightvacations,country-roads-of-the-deep-south,500.0,,0.0,0,luxuryescapes,twin,4945.5,5495.0,7c46822d-79e8-47df-ad54-61c5b251da9c,7f6227db-d4a9-4eaa-8a5e-11326e85292c,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-6afae3b1-77fb-4ac1-a3aa-e8731d157362,connection_tour,ttc,"Country Roads of Belgium, Luxembourg & the Netherlands",insightvacations,Insight Vacations,insightvacations,country-roads-of-belgium-luxembourg-and-the-netherlands,500.0,,0.0,0,luxuryescapes,twin,3532.5,3925.0,c8577876-e8db-4072-b846-271f6df82867,63fab0d3-5e2f-445c-92aa-9313de4df7c0,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-6b5acae2-e993-4c17-a4ae-1184f27022df,direct_tour,salesforce,"Vietnam Small-Group Foodie Tour with Four-Star Stays, Roundtrip International Flights from Australia & Ha Long Bay Cruise",luxuryescapes,Luxury Escapes Tours,luxuryescapes,vietnam-small-group-foodie-tour-with-four-star-stays-roundtrip-international-flights-from-australia-and-ha-long-bay-cruise,0.2,moderate,8.0,11,luxuryescapes,twin,2879.4,2879.4,c6d73322-04b6-427e-b5a0-5d9156d46213,10507127-d40e-443c-a063-3943c3d81beb,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-6b6c7b7e-7c66-4f48-86fb-c96bfda12fe1,connection_tour,ttc,European Dream,trafalgar,Trafalgar,trafalgar,european-dream,500.0,relaxed,10.0,2,le_tour_operator,twin,1935.0,2150.0,b91447a6-484a-4362-903b-0d2a1f7a8558,a3738291-5554-4bea-a6ca-114130078cf0,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-6ba1fb0d-8f57-40cd-aa45-bfe695c4a269,connection_tour,ttc,Italian Intermezzo,insightvacations,Insight Vacations,insightvacations,italian-intermezzo,500.0,relaxed,0.0,0,luxuryescapes,twin,2115.0,2350.0,2594c0f0-92d6-4f0a-892c-1f7d57f0614f,171f9821-d4cc-4b72-94a5-e3e0a0263398,2023-09-25 11:50:23,2023-09-25 11:50:23
tour-6bc0c72c-d0c3-4d3d-a4e8-20094082f0a0,direct_tour,salesforce,New Dates Added! Ultimate Japan 2024 Small-Group Tour with Mount Fuji Stay & Kyoto to Hiroshima Bullet Train,luxuryescapes,Luxury Escapes Tours,luxuryescapes,new-dates-added-ultimate-japan-2024-small-group-tour-with-mount-fuji-stay-and-kyoto-to-hiroshima-bullet-train,0.2,moderate,8.5,2,le_tour_operator,twin,3599.4,3599.4,a4d81f8d-8d33-44fe-8949-b89a71643f73,ae5409b2-e415-41f0-8284-6405ee67eaae,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-6cf22735-4057-44ef-8291-a6d1b77156be,connection_tour,ttc,Northern Spain,insightvacations,Insight Vacations,insightvacations,northern-spain,500.0,,0.0,0,luxuryescapes,twin,2542.5,2825.0,09aada1c-e9c3-41dd-8b89-4971e4761b96,f575b32c-b94d-4a35-a931-d31d2c494a66,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-6d11beca-7a77-4f7b-884b-34abdcee718a,connection_tour,ttc,Alpine Christmas Markets,insightvacations,Insight Vacations,insightvacations,alpine-christmas-markets,500.0,active,0.0,0,luxuryescapes,twin,2825.0,2825.0,f6ac6423-902e-433c-8abc-fb3796ba75ac,c77ebe10-af22-4dcf-8f63-abefb148f50c,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-6d24d868-b7f3-42d0-8847-0f66588db892,connection_tour,ttc,"Christmas Markets of Croatia, Slovenia & Austria",insightvacations,Insight Vacations,insightvacations,christmas-markets-of-croatia-slovenia-and-austria,500.0,,0.0,0,luxuryescapes,twin,1678.5,1865.0,2af5fd52-9ef2-4422-b0fd-f27b9dfba555,2ce9849b-14d1-4170-92f7-b49976c0ff1b,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-6ef42501-65a4-4ce6-9852-bebdb0d931cd,connection_tour,ttc,Scenic Parks Explorer,trafalgar,Trafalgar,trafalgar,scenic-parks-explorer,500.0,,10.0,2,le_tour_operator,twin,5827.5,6475.0,4be180d5-d177-4d7e-abf2-e20544d620c6,4ba4e872-e4b5-4f14-b480-b9dbc83521cf,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-6f12c540-d58e-463a-adbc-976c361a3c32,connection_tour,ttc,Southern Spectacular,trafalgar,Trafalgar,trafalgar,southern-spectacular,500.0,,10.0,2,le_tour_operator,twin,4060.0,4060.0,41d175f6-d19f-42ca-b2dc-2012d4b3086e,cfa3e1dc-00ea-4670-bac5-9514efc57929,2023-09-25 11:50:25,2023-09-25 11:50:25
tour-6f1552f1-4851-4ee5-b92a-5287be57e47a,direct_tour,salesforce,"Sri Lanka 2024 Small-Group Tour with Luxury Stays, Gem Factory Tour, Tea Harvesting, Yala Safari & Sigiriya Rock Fortress",luxuryescapes,Luxury Escapes Tours,luxuryescapes,sri-lanka-2024-small-group-tour-with-luxury-stays-gem-factory-tour-tea-harvesting-yala-safari-and-sigiriya-rock-fortress,0.2,moderate,8.5,2,le_tour_operator,twin,2339.4,2339.4,12ae3d39-e295-4497-9be7-cb7dc16cd95a,d8cacd7d-c84f-4223-8a04-ee4b1941cd51,2023-09-25 11:50:18,2023-09-25 11:50:18
tour-70737404-fe47-4fca-adc0-1f9d9f7311c2,connection_tour,ttc,Siem Reap and Angkor,trafalgar,Trafalgar,trafalgar,siem-reap-and-angkor,500.0,,10.0,2,le_tour_operator,twin,775.0,775.0,0890aa96-dea4-45b8-b28b-b7888565a5a8,8b1c5d92-fe8c-47af-a285-25a1a084934c,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-70955b78-f954-4f2d-906c-983c2a35d2c5,connection_tour,ttc,Autumn Colors,trafalgar,Trafalgar,trafalgar,autumn-colors,500.0,,10.0,2,le_tour_operator,twin,4495.0,4495.0,2250205b-434c-43d8-973c-e08a17136e04,83d93a79-fe47-4f33-81ae-2d230cba5943,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-70febff9-2249-4a41-9c63-700efadcdb6c,connection_tour,ttc,Canadian Rockies & Pacific Coast,insightvacations,Insight Vacations,insightvacations,canadian-rockies-and-pacific-coast,500.0,,0.0,0,luxuryescapes,twin,6610.5,7345.0,025949de-2bfa-4035-b87a-5daef821f81e,712a08bc-c197-409f-9625-91e4464683af,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-71d7ea8b-3b65-46a1-9f5d-2aee1ea66f27,connection_tour,ttc,Vietnam and the Temples of Angkor,trafalgar,Trafalgar,trafalgar,vietnam-and-the-temples-of-angkor,500.0,,10.0,2,le_tour_operator,twin,4297.6,4697.0,178d776f-87c0-4597-90dc-06ea6ec2a23e,2dd477e4-bae8-4d55-8d5b-cc3aae4d8ab0,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-72bda0aa-e2a2-4b41-a6cf-6859367a5b53,connection_tour,ttc,Enchanting Emerald Isle,trafalgar,Trafalgar,trafalgar,enchanting-emerald-isle,500.0,,10.0,2,le_tour_operator,twin,2227.5,2475.0,0ff2565f-3e55-4cfd-9b70-67012bfbf46f,f7fde353-8b78-4fb4-ac63-83002a4a5a46,2023-09-25 11:50:21,2023-09-25 11:50:21
tour-73bb5c21-08ca-4c4d-831d-3db884cc880f,connection_tour,ttc,Grand Scandinavia,insightvacations,Insight Vacations,insightvacations,grand-scandinavia,500.0,,0.0,0,luxuryescapes,twin,6519.6,7244.0,ac8fa196-44e0-4454-8677-67c467b985db,dbe2987f-48c7-44a1-83ff-52e8f673ea63,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-740fcef0-a0ff-498e-ac8a-6d5a91c2e5b3,connection_tour,ttc,Majestic Switzerland,luxurygold,Luxury Gold,luxurygold,majestic-switzerland,500.0,,0.0,0,luxuryescapes,twin,8095.0,8095.0,c4ecd0b8-a1fb-4b6b-a663-e83f7c08eee3,51e974f9-77a5-4907-b49a-38794544da0c,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-742d5052-3bc1-4f4c-bf0e-596576f3c2dd,partner_tour,salesforce,"USA West Coast 2024 California Discovery Tour with Grand Canyon & Yosemite plus Tours of Hollywood, San Diego & San Francisco",letrustedpartnertours,Luxury Escapes Trusted Partner Tours,letrustedpartnertours,usa-west-coast-2024-california-discovery-tour-with-grand-canyon-and-yosemite-plus-tours-of-hollywood-san-diego-and-san-francisco,0.2,active,7.0,4,le_tour_operator,twin,3539.4,3539.4,64de219c-3bf6-43b2-ae82-35a6c15dec47,ae1e09a7-2488-4567-9b85-c6f483462aaa,2023-09-25 11:50:19,2023-09-25 11:50:19
tour-74e02fa5-0dee-486c-8337-5a598b054d7c,connection_tour,ttc,Tassie Getaway,trafalgar,Trafalgar,trafalgar,tassie-getaway,500.0,,10.0,2,le_tour_operator,twin,3080.0,3080.0,a9d74cf4-1d9a-4ba4-940e-2a45e7fbd9d7,9d17da10-e496-4233-b24a-425fbe9232b6,2023-09-25 11:50:26,2023-09-25 11:50:26
tour-7541a350-83b3-452b-9bce-a75bea2466e3,connection_tour,ttc,Amazing Ireland,trafalgar,Trafalgar,trafalgar,amazing-ireland,500.0,,10.0,2,le_tour_operator,twin,3725.0,3725.0,ad7f303a-ca95-422c-b4cb-a135ee047d40,1468098e-f5a8-4cf9-b715-e2853ab470cc,2023-09-25 11:50:27,2023-09-25 11:50:27
tour-75dc019a-97ec-4cd0-8d5d-56bd4df896df,connection_tour,ttc,Historic Highlights,trafalgar,Trafalgar,trafalgar,historic-highlights,500.0,,10.0,2,le_tour_operator,twin,2992.5,3325.0,fb73c157-821a-42a2-a560-851e4b0ef5c3,67d6e578-ebe7-48b4-8ace-0d50107c5e3b,2023-09-25 11:50:24,2023-09-25 11:50:24
tour-76651777-8750-4413-8e6b-2e8c623c4aec,connection_tour,ttc,Road to Rome,insightvacations,Insight Vacations,insightvacations,road-to-rome,500.0,relaxed,0.0,0,luxuryescapes,twin,3030.0,3030.0,e809ef13-2f9f-4ab0-9a59-938806c1921e,fbb38f48-fc45-4afc-8404-165c6da8bc73,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-7681b2d1-da1b-45c8-b969-9374cc26db95,connection_tour,ttc,Switzerland and Austria,trafalgar,Trafalgar,trafalgar,switzerland-and-austria,500.0,,10.0,2,le_tour_operator,twin,4470.0,4470.0,65432b03-ba54-4e4c-a9c2-93495e26c101,c6c37e09-b7ef-4c29-bacc-e7831f5b03fb,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-778b4c8a-08b4-4c20-80c7-3231016ca6a9,connection_tour,ttc,America's Magnificent National Parks,insightvacations,Insight Vacations,insightvacations,americas-magnificent-national-parks,500.0,,0.0,0,luxuryescapes,twin,7612.0,7612.0,1b80266d-cdf3-4732-b1ba-1bb011e891b0,abfd5e31-742b-4dff-9618-d2b09788c8ae,2023-09-25 11:50:20,2023-09-25 11:50:20
tour-78ee68d1-20a3-4e2b-a675-b25496b7ef0b,connection_tour,ttc,Yellowstone Discovery,insightvacations,Insight Vacations,insightvacations,yellowstone-discovery,500.0,,0.0,0,luxuryescapes,twin,3847.5,4275.0,ca7b8c3a-a0b8-431c-a479-57c56147b19b,29af190e-dabb-43f0-9a26-58018ec72302,2023-09-25 11:50:22,2023-09-25 11:50:22
tour-79202d7f-7c9a-4c41-b378-dc6ac101a55e,direct_tour,salesforce,"South America 2024 Odyssey with Iguazu Falls Safari, Maipo Valley Wine Tasting, Tango Show & Machu Picchu",luxuryescapes,Luxury Escapes Tours,luxuryescapes,south-america-2024-odyssey-with-iguazu-falls-safari-maipo-valley-wine-tasting-tango-show-and-machu-picchu,0.0,moderate,8.5,2,le_tour_operator,twin,5699.4,5699.4,5053c445-d3a2-43a2-a9d4-3769c9e55b8a,b502c895-d81a-40eb-bf89-82e9d1228de5,2023-09-25 11:50:19,2023-09-25 11:50:19
